Order_ID,Date,Product,Category,Region,Channel,Sales_Rep,Quantity,Base_Price,Discount_Pct,Unit_Price,Revenue,COGS,Profit
ORD-11204,2024-07-03,Notebook Bundle,Stationery,South,Online,Frank O.,4,24,10.0,21.6,86.4,52.8,33.6
ORD-10899,2024-07-03,Ergonomic Mouse,Accessories,Central,Online,Eva R.,1,79,5.0,75.05,75.05,43.45,31.6
ORD-10095,2024-07-03,Smart Watch Ultra,Electronics,North,Online,Eva R.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10006,2024-07-04,Desk Lamp LED,Furniture,West,Online,David L.,3,89,20.0,71.2,213.6,146.85,66.75
ORD-11340,2024-07-04,Desk Lamp LED,Furniture,West,Online,Eva R.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-10114,2024-07-04,Notebook Bundle,Stationery,East,Online,Alice M.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-10902,2024-07-04,Wireless Earbuds Z,Electronics,East,Retail,Alice M.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10961,2024-07-04,Cable Organizer Kit,Accessories,West,Online,David L.,3,29,0.0,29.0,87.0,47.85,39.15
ORD-10959,2024-07-04,"Monitor 27"" 4K",Electronics,South,Online,Alice M.,3,599,10.0,539.1,1617.3,988.35,628.95
ORD-11573,2024-07-04,Office Chair Pro,Furniture,Central,Retail,Grace N.,3,329,0.0,329.0,987.0,542.85,444.15
ORD-10200,2024-07-05,Notebook Bundle,Stationery,South,Online,Eva R.,3,24,10.0,21.6,64.8,39.6,25.2
ORD-11696,2024-07-05,Planner 2025,Stationery,West,Partner,Grace N.,1,19,15.0,16.15,16.15,10.45,5.7
ORD-11808,2024-07-05,Webcam HD 1080p,Electronics,South,Online,David L.,1,99,0.0,99.0,99.0,54.45,44.55
ORD-10047,2024-07-05,Cable Organizer Kit,Accessories,West,Partner,Frank O.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-10252,2024-07-06,Planner 2025,Stationery,South,Online,David L.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-11768,2024-07-06,Ergonomic Mouse,Accessories,North,Online,Bob K.,1,79,5.0,75.05,75.05,43.45,31.6
ORD-10865,2024-07-06,"Monitor 27"" 4K",Electronics,North,Online,Bob K.,2,599,10.0,539.1,1078.2,658.9,419.3
ORD-11500,2024-07-07,Mechanical Keyboard,Accessories,South,Partner,David L.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-10973,2024-07-07,Smart Watch Ultra,Electronics,East,Online,Grace N.,3,349,15.0,296.65,889.95,575.85,314.1
ORD-11416,2024-07-07,Webcam HD 1080p,Electronics,East,Online,Alice M.,1,99,10.0,89.1,89.1,54.45,34.65
ORD-11941,2024-07-07,Standing Desk,Furniture,West,Online,Carol T.,2,449,15.0,381.65,763.3,493.9,269.4
ORD-11236,2024-07-07,Laptop Pro X1,Electronics,North,Online,David L.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-10612,2024-07-08,Wireless Earbuds Z,Electronics,North,Online,Grace N.,2,149,5.0,141.55,283.1,163.9,119.2
ORD-11916,2024-07-08,Desk Lamp LED,Furniture,East,Online,Frank O.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-11883,2024-07-08,Wireless Earbuds Z,Electronics,North,Online,Grace N.,4,149,0.0,149.0,596.0,327.8,268.2
ORD-11962,2024-07-09,Planner 2025,Stationery,East,Online,Frank O.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-11963,2024-07-09,"Monitor 27"" 4K",Electronics,South,Online,Henry P.,2,599,5.0,569.05,1138.1,658.9,479.2
ORD-10408,2024-07-09,Wireless Earbuds Z,Electronics,West,Online,David L.,3,149,20.0,119.2,357.6,245.85,111.75
ORD-10634,2024-07-09,Ergonomic Mouse,Accessories,East,Online,Carol T.,5,79,10.0,71.1,355.5,217.25,138.25
ORD-10424,2024-07-09,Notebook Bundle,Stationery,Central,Online,Eva R.,4,24,0.0,24.0,96.0,52.8,43.2
ORD-10492,2024-07-09,USB-C Hub 7-in-1,Accessories,South,Partner,Henry P.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11118,2024-07-09,Notebook Bundle,Stationery,Central,Partner,Grace N.,4,24,0.0,24.0,96.0,52.8,43.2
ORD-10254,2024-07-10,Webcam HD 1080p,Electronics,South,Partner,Carol T.,1,99,5.0,94.05,94.05,54.45,39.6
ORD-10317,2024-07-10,Wireless Earbuds Z,Electronics,West,Partner,Henry P.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-11527,2024-07-10,"Monitor 27"" 4K",Electronics,Central,Retail,Carol T.,1,599,0.0,599.0,599.0,329.45,269.55
ORD-11402,2024-07-10,Cable Organizer Kit,Accessories,West,Online,Alice M.,5,29,0.0,29.0,145.0,79.75,65.25
ORD-11969,2024-07-10,Office Chair Pro,Furniture,South,Retail,Grace N.,1,329,0.0,329.0,329.0,180.95,148.05
ORD-10321,2024-07-10,Portable SSD 1TB,Electronics,East,Online,David L.,1,119,10.0,107.1,107.1,65.45,41.65
ORD-11633,2024-07-10,Desk Lamp LED,Furniture,East,Online,Alice M.,5,89,15.0,75.65,378.25,244.75,133.5
ORD-10850,2024-07-11,Cable Organizer Kit,Accessories,North,Retail,Alice M.,4,29,0.0,29.0,116.0,63.8,52.2
ORD-11755,2024-07-12,Planner 2025,Stationery,West,Online,Bob K.,1,19,15.0,16.15,16.15,10.45,5.7
ORD-10347,2024-07-12,Wireless Earbuds Z,Electronics,Central,Online,Grace N.,2,149,15.0,126.65,253.3,163.9,89.4
ORD-11577,2024-07-12,Notebook Bundle,Stationery,North,Retail,Eva R.,3,24,0.0,24.0,72.0,39.6,32.4
ORD-10938,2024-07-12,Desk Lamp LED,Furniture,South,Online,Henry P.,1,89,10.0,80.1,80.1,48.95,31.15
ORD-11337,2024-07-12,Portable SSD 1TB,Electronics,North,Online,Alice M.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11126,2024-07-12,Desk Lamp LED,Furniture,Central,Online,Bob K.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-10059,2024-07-13,Notebook Bundle,Stationery,Central,Retail,Eva R.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-11219,2024-07-13,Desk Lamp LED,Furniture,North,Online,David L.,3,89,20.0,71.2,213.6,146.85,66.75
ORD-11184,2024-07-13,"Monitor 27"" 4K",Electronics,East,Online,Henry P.,1,599,0.0,599.0,599.0,329.45,269.55
ORD-11339,2024-07-13,Smart Watch Ultra,Electronics,West,Retail,David L.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10077,2024-07-13,USB-C Hub 7-in-1,Accessories,Central,Online,Bob K.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-11117,2024-07-13,Notebook Bundle,Stationery,Central,Online,David L.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11881,2024-07-13,"Monitor 27"" 4K",Electronics,West,Retail,Frank O.,4,599,5.0,569.05,2276.2,1317.8,958.4
ORD-10127,2024-07-13,Portable SSD 1TB,Electronics,West,Partner,Henry P.,4,119,0.0,119.0,476.0,261.8,214.2
ORD-10981,2024-07-14,Mechanical Keyboard,Accessories,South,Online,Alice M.,2,129,0.0,129.0,258.0,141.9,116.1
ORD-10695,2024-07-14,Wireless Earbuds Z,Electronics,North,Retail,Frank O.,4,149,5.0,141.55,566.2,327.8,238.4
ORD-11909,2024-07-14,Portable SSD 1TB,Electronics,West,Online,Alice M.,1,119,10.0,107.1,107.1,65.45,41.65
ORD-10051,2024-07-14,Cable Organizer Kit,Accessories,Central,Online,Henry P.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-11695,2024-07-15,USB-C Hub 7-in-1,Accessories,South,Partner,Eva R.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-10122,2024-07-15,USB-C Hub 7-in-1,Accessories,West,Online,Henry P.,2,59,10.0,53.1,106.2,64.9,41.3
ORD-10227,2024-07-15,Portable SSD 1TB,Electronics,North,Online,Henry P.,4,119,0.0,119.0,476.0,261.8,214.2
ORD-10406,2024-07-15,Cable Organizer Kit,Accessories,North,Partner,Alice M.,2,29,15.0,24.65,49.3,31.9,17.4
ORD-10362,2024-07-15,Ergonomic Mouse,Accessories,East,Online,Carol T.,2,79,5.0,75.05,150.1,86.9,63.2
ORD-11326,2024-07-15,Wireless Earbuds Z,Electronics,West,Online,David L.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-10253,2024-07-16,Standing Desk,Furniture,West,Online,Bob K.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-10123,2024-07-16,Portable SSD 1TB,Electronics,West,Retail,Carol T.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11626,2024-07-16,Smart Watch Ultra,Electronics,East,Partner,Grace N.,1,349,10.0,314.1,314.1,191.95,122.15
ORD-10193,2024-07-16,USB-C Hub 7-in-1,Accessories,West,Retail,Carol T.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11985,2024-07-17,Planner 2025,Stationery,West,Partner,Grace N.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-11852,2024-07-17,Smart Watch Ultra,Electronics,West,Retail,David L.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11646,2024-07-17,Notebook Bundle,Stationery,East,Online,Grace N.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10764,2024-07-17,Planner 2025,Stationery,East,Online,Alice M.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-10715,2024-07-17,Cable Organizer Kit,Accessories,West,Online,Eva R.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11945,2024-07-17,Webcam HD 1080p,Electronics,West,Partner,David L.,3,99,10.0,89.1,267.3,163.35,103.95
ORD-10677,2024-07-17,Smart Watch Ultra,Electronics,West,Retail,Carol T.,2,349,0.0,349.0,698.0,383.9,314.1
ORD-11541,2024-07-17,Cable Organizer Kit,Accessories,South,Online,David L.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-10435,2024-07-17,Mechanical Keyboard,Accessories,West,Retail,Carol T.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-11831,2024-07-18,Planner 2025,Stationery,Central,Retail,Bob K.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10828,2024-07-18,Cable Organizer Kit,Accessories,West,Online,Bob K.,4,29,5.0,27.55,110.2,63.8,46.4
ORD-11297,2024-07-18,Ergonomic Mouse,Accessories,South,Online,Carol T.,2,79,5.0,75.05,150.1,86.9,63.2
ORD-10073,2024-07-18,Webcam HD 1080p,Electronics,Central,Online,David L.,1,99,0.0,99.0,99.0,54.45,44.55
ORD-11278,2024-07-18,Wireless Earbuds Z,Electronics,Central,Retail,Carol T.,1,149,5.0,141.55,141.55,81.95,59.6
ORD-11256,2024-07-18,Smart Watch Ultra,Electronics,West,Retail,Grace N.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10931,2024-07-18,"Monitor 27"" 4K",Electronics,North,Retail,Henry P.,1,599,15.0,509.15,509.15,329.45,179.7
ORD-11140,2024-07-19,Wireless Earbuds Z,Electronics,South,Online,Frank O.,2,149,5.0,141.55,283.1,163.9,119.2
ORD-10582,2024-07-19,USB-C Hub 7-in-1,Accessories,West,Retail,Eva R.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11949,2024-07-19,Desk Lamp LED,Furniture,North,Online,Eva R.,3,89,10.0,80.1,240.3,146.85,93.45
ORD-11015,2024-07-19,Laptop Pro X1,Electronics,North,Retail,Grace N.,5,1299,10.0,1169.1,5845.5,3572.25,2273.25
ORD-11344,2024-07-19,Planner 2025,Stationery,Central,Retail,Bob K.,1,19,15.0,16.15,16.15,10.45,5.7
ORD-11144,2024-07-19,Smart Watch Ultra,Electronics,North,Online,Henry P.,2,349,0.0,349.0,698.0,383.9,314.1
ORD-10716,2024-07-20,Notebook Bundle,Stationery,North,Online,David L.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-11718,2024-07-20,Planner 2025,Stationery,North,Partner,Alice M.,5,19,0.0,19.0,95.0,52.25,42.75
ORD-10962,2024-07-20,Cable Organizer Kit,Accessories,Central,Online,David L.,1,29,15.0,24.65,24.65,15.95,8.7
ORD-11640,2024-07-20,Notebook Bundle,Stationery,Central,Retail,Henry P.,2,24,10.0,21.6,43.2,26.4,16.8
ORD-11582,2024-07-20,Portable SSD 1TB,Electronics,West,Retail,Henry P.,1,119,20.0,95.2,95.2,65.45,29.75
ORD-10656,2024-07-21,USB-C Hub 7-in-1,Accessories,West,Retail,Grace N.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-11186,2024-07-21,Portable SSD 1TB,Electronics,South,Online,Bob K.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-10689,2024-07-22,Laptop Pro X1,Electronics,North,Online,Alice M.,2,1299,20.0,1039.2,2078.4,1428.9,649.5
ORD-10638,2024-07-22,Wireless Earbuds Z,Electronics,North,Online,Eva R.,1,149,5.0,141.55,141.55,81.95,59.6
ORD-10143,2024-07-22,Portable SSD 1TB,Electronics,West,Online,Grace N.,1,119,5.0,113.05,113.05,65.45,47.6
ORD-11234,2024-07-22,Standing Desk,Furniture,West,Partner,Grace N.,3,449,20.0,359.2,1077.6,740.85,336.75
ORD-11583,2024-07-22,Planner 2025,Stationery,East,Online,Bob K.,2,19,0.0,19.0,38.0,20.9,17.1
ORD-11801,2024-07-22,Notebook Bundle,Stationery,North,Online,Grace N.,3,24,0.0,24.0,72.0,39.6,32.4
ORD-11566,2024-07-22,Notebook Bundle,Stationery,West,Online,Henry P.,2,24,10.0,21.6,43.2,26.4,16.8
ORD-10607,2024-07-22,Planner 2025,Stationery,East,Retail,Henry P.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-10378,2024-07-22,USB-C Hub 7-in-1,Accessories,East,Online,Eva R.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-11195,2024-07-22,Notebook Bundle,Stationery,North,Online,Henry P.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10996,2024-07-23,Wireless Earbuds Z,Electronics,Central,Online,Grace N.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-10924,2024-07-23,Mechanical Keyboard,Accessories,West,Partner,Henry P.,2,129,0.0,129.0,258.0,141.9,116.1
ORD-11676,2024-07-23,USB-C Hub 7-in-1,Accessories,East,Online,Henry P.,2,59,10.0,53.1,106.2,64.9,41.3
ORD-11743,2024-07-23,Smart Watch Ultra,Electronics,West,Retail,Bob K.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11358,2024-07-23,Webcam HD 1080p,Electronics,South,Partner,Bob K.,1,99,5.0,94.05,94.05,54.45,39.6
ORD-10163,2024-07-23,Ergonomic Mouse,Accessories,North,Online,Eva R.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10409,2024-07-24,Wireless Earbuds Z,Electronics,East,Online,Eva R.,1,149,5.0,141.55,141.55,81.95,59.6
ORD-10032,2024-07-24,Cable Organizer Kit,Accessories,North,Online,Grace N.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-11673,2024-07-24,Office Chair Pro,Furniture,South,Online,Eva R.,1,329,0.0,329.0,329.0,180.95,148.05
ORD-10503,2024-07-25,Laptop Pro X1,Electronics,South,Partner,David L.,2,1299,5.0,1234.05,2468.1,1428.9,1039.2
ORD-11411,2024-07-25,Laptop Pro X1,Electronics,East,Online,Frank O.,2,1299,0.0,1299.0,2598.0,1428.9,1169.1
ORD-11585,2024-07-25,Notebook Bundle,Stationery,East,Retail,David L.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-11133,2024-07-26,Webcam HD 1080p,Electronics,West,Online,Carol T.,3,99,0.0,99.0,297.0,163.35,133.65
ORD-11866,2024-07-26,Ergonomic Mouse,Accessories,East,Retail,Henry P.,5,79,5.0,75.05,375.25,217.25,158.0
ORD-11433,2024-07-26,Ergonomic Mouse,Accessories,North,Retail,Eva R.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10643,2024-07-26,Webcam HD 1080p,Electronics,North,Online,David L.,1,99,10.0,89.1,89.1,54.45,34.65
ORD-10279,2024-07-26,Webcam HD 1080p,Electronics,East,Online,Bob K.,1,99,0.0,99.0,99.0,54.45,44.55
ORD-10565,2024-07-26,Ergonomic Mouse,Accessories,North,Retail,Alice M.,2,79,5.0,75.05,150.1,86.9,63.2
ORD-10953,2024-07-27,Cable Organizer Kit,Accessories,West,Partner,Grace N.,4,29,10.0,26.1,104.4,63.8,40.6
ORD-11970,2024-07-27,Notebook Bundle,Stationery,Central,Online,Henry P.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-10916,2024-07-27,Wireless Earbuds Z,Electronics,Central,Online,Bob K.,2,149,5.0,141.55,283.1,163.9,119.2
ORD-10071,2024-07-27,Mechanical Keyboard,Accessories,East,Online,Grace N.,1,129,10.0,116.1,116.1,70.95,45.15
ORD-10027,2024-07-27,Smart Watch Ultra,Electronics,North,Online,Grace N.,1,349,15.0,296.65,296.65,191.95,104.7
ORD-11709,2024-07-27,Desk Lamp LED,Furniture,East,Online,Henry P.,2,89,20.0,71.2,142.4,97.9,44.5
ORD-10346,2024-07-28,Notebook Bundle,Stationery,North,Online,Eva R.,2,24,10.0,21.6,43.2,26.4,16.8
ORD-11858,2024-07-28,Standing Desk,Furniture,North,Retail,Frank O.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-10740,2024-07-28,"Monitor 27"" 4K",Electronics,West,Online,Eva R.,2,599,5.0,569.05,1138.1,658.9,479.2
ORD-11869,2024-07-28,Ergonomic Mouse,Accessories,South,Online,Henry P.,1,79,10.0,71.1,71.1,43.45,27.65
ORD-11128,2024-07-28,Ergonomic Mouse,Accessories,East,Online,Alice M.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11403,2024-07-28,Mechanical Keyboard,Accessories,West,Retail,Frank O.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-11199,2024-07-28,Ergonomic Mouse,Accessories,Central,Online,Carol T.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11586,2024-07-29,Mechanical Keyboard,Accessories,South,Online,Frank O.,2,129,5.0,122.55,245.1,141.9,103.2
ORD-10373,2024-07-29,Cable Organizer Kit,Accessories,Central,Partner,Carol T.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-10050,2024-07-29,Webcam HD 1080p,Electronics,Central,Retail,Eva R.,1,99,10.0,89.1,89.1,54.45,34.65
ORD-10593,2024-07-29,Laptop Pro X1,Electronics,North,Retail,Carol T.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-11102,2024-07-29,USB-C Hub 7-in-1,Accessories,East,Retail,Alice M.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11167,2024-07-29,Mechanical Keyboard,Accessories,East,Partner,Bob K.,2,129,10.0,116.1,232.2,141.9,90.3
ORD-10520,2024-07-29,Ergonomic Mouse,Accessories,North,Retail,Alice M.,2,79,10.0,71.1,142.2,86.9,55.3
ORD-10311,2024-07-30,Laptop Pro X1,Electronics,Central,Retail,Alice M.,1,1299,15.0,1104.15,1104.15,714.45,389.7
ORD-10751,2024-07-30,Laptop Pro X1,Electronics,South,Retail,David L.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-10721,2024-07-30,Portable SSD 1TB,Electronics,South,Retail,Eva R.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11419,2024-07-30,Notebook Bundle,Stationery,West,Online,David L.,2,24,10.0,21.6,43.2,26.4,16.8
ORD-10682,2024-07-31,Webcam HD 1080p,Electronics,West,Online,Eva R.,2,99,10.0,89.1,178.2,108.9,69.3
ORD-10792,2024-07-31,Cable Organizer Kit,Accessories,Central,Retail,Grace N.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11382,2024-07-31,Laptop Pro X1,Electronics,North,Retail,Frank O.,1,1299,20.0,1039.2,1039.2,714.45,324.75
ORD-10245,2024-07-31,"Monitor 27"" 4K",Electronics,North,Retail,Frank O.,3,599,0.0,599.0,1797.0,988.35,808.65
ORD-11664,2024-07-31,Notebook Bundle,Stationery,South,Online,Frank O.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10534,2024-07-31,Laptop Pro X1,Electronics,West,Retail,Bob K.,3,1299,5.0,1234.05,3702.15,2143.35,1558.8
ORD-11033,2024-07-31,Mechanical Keyboard,Accessories,West,Online,Grace N.,3,129,0.0,129.0,387.0,212.85,174.15
ORD-10119,2024-07-31,Mechanical Keyboard,Accessories,West,Online,Alice M.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-10944,2024-07-31,Ergonomic Mouse,Accessories,West,Online,Carol T.,4,79,5.0,75.05,300.2,173.8,126.4
ORD-10857,2024-08-01,Portable SSD 1TB,Electronics,North,Online,Alice M.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11495,2024-08-01,Desk Lamp LED,Furniture,West,Online,Henry P.,4,89,0.0,89.0,356.0,195.8,160.2
ORD-11935,2024-08-01,Notebook Bundle,Stationery,South,Online,Bob K.,3,24,5.0,22.8,68.4,39.6,28.8
ORD-10302,2024-08-01,Ergonomic Mouse,Accessories,South,Online,Henry P.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10790,2024-08-01,Smart Watch Ultra,Electronics,Central,Retail,Carol T.,1,349,5.0,331.55,331.55,191.95,139.6
ORD-10243,2024-08-01,Notebook Bundle,Stationery,North,Partner,Eva R.,2,24,0.0,24.0,48.0,26.4,21.6
ORD-11006,2024-08-01,Cable Organizer Kit,Accessories,South,Retail,Henry P.,3,29,5.0,27.55,82.65,47.85,34.8
ORD-11778,2024-08-02,Ergonomic Mouse,Accessories,North,Retail,Bob K.,1,79,15.0,67.15,67.15,43.45,23.7
ORD-10449,2024-08-02,Portable SSD 1TB,Electronics,Central,Online,Grace N.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-10203,2024-08-02,Portable SSD 1TB,Electronics,West,Retail,Carol T.,4,119,0.0,119.0,476.0,261.8,214.2
ORD-11967,2024-08-02,Cable Organizer Kit,Accessories,Central,Online,Bob K.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-11591,2024-08-02,Ergonomic Mouse,Accessories,South,Online,Eva R.,2,79,15.0,67.15,134.3,86.9,47.4
ORD-11538,2024-08-03,Standing Desk,Furniture,North,Online,David L.,4,449,15.0,381.65,1526.6,987.8,538.8
ORD-11786,2024-08-03,Laptop Pro X1,Electronics,North,Retail,Eva R.,4,1299,5.0,1234.05,4936.2,2857.8,2078.4
ORD-11775,2024-08-03,Cable Organizer Kit,Accessories,East,Online,Eva R.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11458,2024-08-03,Portable SSD 1TB,Electronics,East,Partner,Alice M.,5,119,5.0,113.05,565.25,327.25,238.0
ORD-11762,2024-08-04,Ergonomic Mouse,Accessories,North,Retail,Alice M.,2,79,10.0,71.1,142.2,86.9,55.3
ORD-10385,2024-08-04,Notebook Bundle,Stationery,East,Online,Bob K.,2,24,0.0,24.0,48.0,26.4,21.6
ORD-10868,2024-08-04,USB-C Hub 7-in-1,Accessories,North,Online,Henry P.,2,59,10.0,53.1,106.2,64.9,41.3
ORD-10937,2024-08-04,Desk Lamp LED,Furniture,Central,Online,Henry P.,2,89,20.0,71.2,142.4,97.9,44.5
ORD-11430,2024-08-04,Smart Watch Ultra,Electronics,North,Online,Eva R.,2,349,5.0,331.55,663.1,383.9,279.2
ORD-11248,2024-08-04,Wireless Earbuds Z,Electronics,South,Online,Carol T.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10965,2024-08-04,Cable Organizer Kit,Accessories,West,Retail,Eva R.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-11018,2024-08-04,Desk Lamp LED,Furniture,East,Online,Grace N.,4,89,0.0,89.0,356.0,195.8,160.2
ORD-11267,2024-08-04,Standing Desk,Furniture,North,Partner,Frank O.,4,449,0.0,449.0,1796.0,987.8,808.2
ORD-11180,2024-08-05,Smart Watch Ultra,Electronics,South,Online,Henry P.,5,349,0.0,349.0,1745.0,959.75,785.25
ORD-11651,2024-08-05,Office Chair Pro,Furniture,South,Retail,Carol T.,1,329,15.0,279.65,279.65,180.95,98.7
ORD-11774,2024-08-05,Cable Organizer Kit,Accessories,South,Partner,Grace N.,1,29,15.0,24.65,24.65,15.95,8.7
ORD-10890,2024-08-05,Planner 2025,Stationery,East,Retail,Bob K.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10793,2024-08-05,Office Chair Pro,Furniture,East,Online,Carol T.,1,329,0.0,329.0,329.0,180.95,148.05
ORD-10888,2024-08-06,Ergonomic Mouse,Accessories,South,Online,Frank O.,1,79,5.0,75.05,75.05,43.45,31.6
ORD-11730,2024-08-06,Ergonomic Mouse,Accessories,East,Online,Alice M.,4,79,5.0,75.05,300.2,173.8,126.4
ORD-10745,2024-08-06,Webcam HD 1080p,Electronics,North,Online,Bob K.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-10818,2024-08-06,Notebook Bundle,Stationery,West,Retail,Eva R.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10159,2024-08-06,Notebook Bundle,Stationery,East,Partner,Bob K.,4,24,0.0,24.0,96.0,52.8,43.2
ORD-11737,2024-08-06,Smart Watch Ultra,Electronics,Central,Retail,Frank O.,2,349,10.0,314.1,628.2,383.9,244.3
ORD-10717,2024-08-06,Portable SSD 1TB,Electronics,Central,Online,Carol T.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11000,2024-08-06,Wireless Earbuds Z,Electronics,East,Partner,David L.,2,149,10.0,134.1,268.2,163.9,104.3
ORD-11984,2024-08-06,Wireless Earbuds Z,Electronics,North,Retail,David L.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11323,2024-08-06,Portable SSD 1TB,Electronics,South,Online,Carol T.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11103,2024-08-07,Cable Organizer Kit,Accessories,West,Online,Alice M.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11120,2024-08-07,Portable SSD 1TB,Electronics,South,Online,David L.,3,119,0.0,119.0,357.0,196.35,160.65
ORD-10919,2024-08-07,Smart Watch Ultra,Electronics,North,Retail,Henry P.,4,349,0.0,349.0,1396.0,767.8,628.2
ORD-11034,2024-08-07,Ergonomic Mouse,Accessories,East,Online,Frank O.,4,79,5.0,75.05,300.2,173.8,126.4
ORD-11499,2024-08-08,Notebook Bundle,Stationery,East,Online,Bob K.,4,24,20.0,19.2,76.8,52.8,24.0
ORD-10335,2024-08-08,"Monitor 27"" 4K",Electronics,East,Online,Alice M.,1,599,5.0,569.05,569.05,329.45,239.6
ORD-10929,2024-08-08,Cable Organizer Kit,Accessories,North,Online,Grace N.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11383,2024-08-08,USB-C Hub 7-in-1,Accessories,Central,Online,Grace N.,3,59,10.0,53.1,159.3,97.35,61.95
ORD-10350,2024-08-08,Wireless Earbuds Z,Electronics,North,Online,David L.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11429,2024-08-08,Standing Desk,Furniture,North,Online,Bob K.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-11349,2024-08-08,Laptop Pro X1,Electronics,West,Retail,David L.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-11712,2024-08-09,Notebook Bundle,Stationery,North,Partner,Frank O.,2,24,5.0,22.8,45.6,26.4,19.2
ORD-11431,2024-08-09,Wireless Earbuds Z,Electronics,North,Online,Bob K.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11736,2024-08-09,Cable Organizer Kit,Accessories,East,Online,Grace N.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11150,2024-08-09,"Monitor 27"" 4K",Electronics,Central,Online,Bob K.,1,599,15.0,509.15,509.15,329.45,179.7
